Year,Plot,Layer ,Pignatti_1982,Bartolucci et al_2024,spp_presence_cover 
2015,51,C,Mercurialis perennis L.,Mercurialis perennis L.,+
2015,51,C,Primula vulgaris Huds.,Primula vulgaris Huds.,+
2015,51,C,Pulmonaria vallarsae A.Kern.,Pulmonaria hirta L.,+
2015,51,C,Rubus hirtus W. et K.,Rubus hirtus Waldst. & Kit. group,+
2015,51,C,Ruscus hypoglossum L.,Ruscus hypoglossum L.,+
2015,51,C,Sanicula europaea L.,Sanicula europaea L.,+
2015,51,C,Viola reichenbachiana Jord. ex Boreau,Viola reichenbachiana Jord. ex Boreau,+
2020,51,A,Acer pseudoplatanus L.,Acer pseudoplatanus L.,2
2020,51,A,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,5
2020,51,A,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,+
2020,51,B,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,1
2020,51,B,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,+
2020,51,B,Ilex aquifolium L.,Ilex aquifolium L.,1
2020,51,C,Acer platanoides L.,Acer platanoides L.,1
2020,51,C,Brachypodium sylvaticum (Huds.) Beauv.,Brachypodium sylvaticum (Huds.) P.Beauv. subsp. sylvaticum,+
2020,51,C,Cephalanthera rubra (L.) L.C. Rich.,Cephalanthera rubra (L.) Rich.,+
2020,51,C,Daphne laureola L.,Daphne laureola L.,+
2020,51,C,Euonymus latifolius (L.) Mill.,Euonymus latifolius (L.) Mill. subsp. latifolius,+
2020,51,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,+
2020,51,C,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,+
2020,51,C,Galium odoratum (L.) Scop.,Galium odoratum (L.) Scop.,1
2020,51,C,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,1
2020,51,C,Hepatica nobilis Mill.,Hepatica nobilis Schreb.,+
2020,51,C,Luzula forsteri (Sm.) DC.,Luzula forsteri (Sm.) DC.,+
2020,51,C,Melica uniflora Retz.,Melica uniflora Retz.,+
2020,51,C,Mercurialis perennis L.,Mercurialis perennis L.,+
2020,51,C,Primula vulgaris Huds.,Primula vulgaris Huds.,+
2020,51,C,Rosa obtusifolia Desv.,Rosa balsamica Besser,+
2020,51,C,Rubus hirtus W. et K.,Rubus hirtus Waldst. & Kit. group,+
2020,51,C,Sanicula europaea L.,Sanicula europaea L.,+
2020,51,C,Solidago virgaurea L. subsp. virgaurea,Solidago virgaurea L. subsp. virgaurea,+
2020,51,C,Viola reichenbachiana Jord. ex Boreau,Viola reichenbachiana Jord. ex Boreau,+
2024,51,A,Acer pseudoplatanus L.,Acer pseudoplatanus L.,3
2024,51,A,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,5
2024,51,A,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,+
2024,51,B,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,+
2024,51,B,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,+
2024,51,B,Ilex aquifolium L.,Ilex aquifolium L.,+
2024,51,C,Acer platanoides L.,Acer platanoides L.,+
2024,51,C,Acer pseudoplatanus L.,Acer pseudoplatanus L.,+
2024,51,C,Campanula trachelium L.,Campanula trachelium L. subsp. trachelium,+
2024,51,C,Cephalanthera rubra (L.) L.C. Rich.,Cephalanthera rubra (L.) Rich.,+
2024,51,C,Daphne laureola L.,Daphne laureola L.,+
2024,51,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,+
2024,51,C,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,+
2024,51,C,Galium odoratum (L.) Scop.,Galium odoratum (L.) Scop.,+
2024,51,C,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,+
2024,51,C,Primula vulgaris Huds.,Primula vulgaris Huds.,+
2024,51,C,Viola reichenbachiana Jord. ex Boreau,Viola reichenbachiana Jord. ex Boreau,+
2002,57,C,Acer campestre L.,Acer campestre L.,p
2002,57,C,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,p
2002,57,C,Asperula laevigata L.,Asperula laevigata L.,p
2002,57,C,Cardamine bulbifera (L.) Crantz,Cardamine bulbifera (L.) Crantz,p
2002,57,C,Euonymus latifolius (L.) Mill.,Euonymus latifolius (L.) Mill. subsp. latifolius,p
2002,57,C,Euonymus verrucosus Scop.,Euonymus verrucosus Scop.,p
2002,57,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,p
2002,57,C,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,p
2002,57,C,Hepatica nobilis Mill.,Hepatica nobilis Schreb.,p
2002,57,C,Lathyrus venetus (Mill.) Wohlf.,Lathyrus venetus (Mill.) Wohlf.,p
2002,57,C,Ligustrum vulgare L.,Ligustrum vulgare L.,p
2002,57,C,Lilium martagon L.,Lilium martagon L.,p
2002,57,C,Melica uniflora Retz.,Melica uniflora Retz.,p
2002,57,C,Mercurialis perennis L.,Mercurialis perennis L.,p
2002,57,C,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,p
2002,57,C,Primula vulgaris Huds.,Primula vulgaris Huds.,p
2002,57,C,Pulmonaria vallarsae A.Kern.,Pulmonaria hirta L.,p
2002,57,C,Rubus hirtus W. et K.,Rubus hirtus Waldst. & Kit. group,p
2002,57,C,Sanicula europaea L.,Sanicula europaea L.,p
2002,57,C,Viburnum lantana L.,Viburnum lantana L.,p
2002,57,C,Viola reichenbachiana Jord. ex Boreau,Viola reichenbachiana Jord. ex Boreau,p
2003,57,C,Artemisia alba Turra,Artemisia alba Turra,p
2003,57,C,Brachypodium rupestre (Host) Roem. & Schult. subsp. rupestre,Brachypodium rupestre (Host) Roem. & Schult.,p
2003,57,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,p
2003,57,C,Carex macrolepis DC.,Carex macrolepis DC.,p
2003,57,C,Centaurea ambigua Guss. subsp. ambigua,Centaurea arrigonii Greuter,p
2003,57,C,Crepis lacera Ten.,Crepis lacera Ten.,p
2003,57,C,Cytisus sessilifolius L.,Cytisophyllum sessilifolium (L.) O.Lang,p
2003,57,C,Eryngium amethystinum L.,Eryngium amethystinum L.,p
2003,57,C,Euphorbia myrsinites L.,Euphorbia myrsinites L. subsp. myrsinites,p
2003,57,C,Festuca inops De Not.,Festuca inops De Not.,p
2003,57,C,Galium corrudifolium Vill.,Galium corrudifolium Vill.,p
2003,57,C,Genista januensis Viv.,Genista januensis Viv. subsp. januensis,p
2003,57,C,Helianthemum apenninum (L.) Mill.,Helianthemum apenninum (L.) Mill. subsp. apenninum,p
2003,57,C,Helichrysum italicum (Roth) Don subsp. italicum,Helichrysum italicum (Roth) G.Don subsp. italicum,p
2003,57,C,Hippocrepis comosa L.,Hippocrepis comosa L. subsp. comosa,p
2003,57,C,Juniperus oxycedrus L. subsp. oxycedrus,Juniperus deltoides R.P.Adams ,p
2003,57,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,p
2003,57,C,Koeleria macrantha (Ledeb.) Sprengel,Koeleria macrantha (Ledeb.) Schult. subsp. macrantha,p
2003,57,C,Poa molineri Balb.,Poa molinerii Balb.,p
2003,57,C,Quercus pubescens Willd.,Quercus pubescens Willd. subsp. pubescens,p
2003,57,C,Rosa canina L.,Rosa canina L.,p
2003,57,C,Sedum album L.,Sedum album L. subsp. album,p
2003,57,C,Sedum rupestre L. subsp. rupestre,Petrosedum rupestre (L.) P.V.Heath,p
2003,57,C,Sesleria nitida Ten.,Sesleria nitida Ten.,p
2003,57,C,Stachys recta L. subsp. recta,Stachys recta L. subsp. recta,p
2003,57,C,Tanacetum corymbosum var. tenuifolium (Willd.) Briq. et Cavill.,Tanacetum corymbosum (L.) Sch.Bip. subsp. achilleae (L.) Greuter,p
2003,57,C,Thymus longicaulis Presl,Thymus longicaulis C.Presl subsp. longicaulis,p
2015,57,A,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,+
2015,57,A,Euonymus latifolius (L.) Mill.,Euonymus latifolius (L.) Mill. subsp. latifolius,+
2015,57,A,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,1
2015,57,A,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,2
2015,57,B,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,1
2015,57,C,Acer campestre L.,Acer campestre L.,+
2015,57,C,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,+
2015,57,C,Acer platanoides L.,Acer platanoides L.,+
2015,57,C,Acer pseudoplatanus L.,Acer pseudoplatanus L.,+
2015,57,C,Aegopodium podagraria L.,Aegopodium podagraria L.,+
2015,57,C,Arctium nemorosum Lej. et Court.,Arctium nemorosum Lej.,1
2015,57,C,Brachypodium sylvaticum (Huds.) Beauv.,Brachypodium sylvaticum (Huds.) P.Beauv. subsp. sylvaticum,+
2015,57,C,Campanula rapunculus L.,Campanula rapunculus L.,+
2015,57,C,Campanula trachelium L.,Campanula trachelium L. subsp. trachelium,+
2015,57,C,Cardamine bulbifera (L.) Crantz,Cardamine bulbifera (L.) Crantz,+
2015,57,C,Carex digitata L.,Carex digitata L.,+
2015,57,C,Cephalanthera rubra (L.) L.C. Rich.,Cephalanthera rubra (L.) Rich.,+
2015,57,C,Cirsium arvense (L.) Scop.,Cirsium arvense (L.) Scop.,+
2015,57,C,Cirsium vulgare (Savi) Ten. subsp. vulgare,Cirsium vulgare (Savi) Ten.,+
2015,57,C,Clematis vitalba L.,Clematis vitalba L.,+
2015,57,C,Cornus sanguinea L.,Cornus sanguinea L. subsp. hungarica (Kárpáti) Soó,+
2015,57,C,Coronilla emerus L. subsp. emerus,Emerus major Mill. subsp. major,+
2015,57,C,Daphne laureola L.,Daphne laureola L.,+
2015,57,C,Digitalis ferruginea L.,Digitalis ferruginea L.,+
2015,57,C,Digitalis micrantha Roth,Digitalis micrantha Roth ex Schweigg.,+
2015,57,C,Doronicum columnae Ten.,Doronicum columnae Ten.,+
2015,57,C,Dryopteris filix-mas (L.) Schott,Dryopteris filix-mas (L.) Schott,+
2015,57,C,Epipactis helleborine (L.) Crantz,Epipactis helleborine (L.) Crantz,+
2015,57,C,Euonymus latifolius (L.) Mill.,Euonymus latifolius (L.) Mill. subsp. latifolius,+
2015,57,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,+
2015,57,C,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,+
2015,57,C,Geranium robertianum L.,Geranium robertianum L.,+
2015,57,C,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,1
2015,57,C,Laburnum anagyroides Medicus,Laburnum anagyroides Medik. subsp. anagyroides,+
2015,57,C,Lathyrus venetus (Mill.) Wohlf.,Lathyrus venetus (Mill.) Wohlf.,+
2015,57,C,Luzula sylvatica (Huds.) Gaudin,Luzula sylvatica (Huds.) Gaudin subsp. sylvatica,1
2015,57,C,Medicago lupulina L.,Medicago lupulina L.,+
2015,57,C,Melica uniflora Retz.,Melica uniflora Retz.,+
2015,57,C,Melittis melissophyllum L.,Melittis melissophyllum L. subsp. melissophyllum,+
2015,57,C,Mercurialis perennis L.,Mercurialis perennis L.,+
2015,57,C,Moehringia muscosa L.,Moehringia muscosa L.,+
2015,57,C,Mycelis muralis (L.) Dumort.,Mycelis muralis (L.) Dumort. subsp. muralis,+
2015,57,C,Neottia nidus-avis (L.) L.C.Rich.,Neottia nidus-avis (L.) Rich.,+
2015,57,C,Plantago major L. subsp. major,Plantago major L.,+
2015,57,C,Polystichum setiferum (Forsskal) Woynar,Polystichum setiferum (Forssk.) T.Moore ex Woyn.,+
2015,57,C,Primula vulgaris Huds.,Primula vulgaris Huds.,+
2015,57,C,Rosa obtusifolia Desv.,Rosa balsamica Besser,+
2015,57,C,Rubus hirtus W. et K.,Rubus hirtus Waldst. & Kit. group,1
2015,57,C,Sanicula europaea L.,Sanicula europaea L.,+
2015,57,C,Solidago virgaurea L. subsp. virgaurea,Solidago virgaurea L. subsp. virgaurea,+
2015,57,C,Sorbus aria (L.) Crantz,Sorbus aria (L.) Crantz,+
2015,57,C,Trifolium pratense L. subsp. pratense,Trifolium pratense L. subsp. pratense,+
2015,57,C,Verbascum thapsus L. subsp. thapsus,Verbascum thapsus L. subsp. thapsus,+
2015,57,C,Vicia onobrychioides L.,Vicia onobrychioides L.,+
2015,57,C,Viola alba Besser subsp. dehnhardtii (Ten.) W. Becker,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker,+
2015,57,C,Viola reichenbachiana Jord. ex Boreau,Viola reichenbachiana Jord. ex Boreau,+
2020,57,A,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,1
2020,57,A,Acer pseudoplatanus L.,Acer pseudoplatanus L.,1
2020,57,A,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,2
2020,57,A,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,3
2020,57,B,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,+
2020,57,B,Corylus avellana L.,Corylus avellana L.,+
2020,57,B,Euonymus latifolius (L.) Mill.,Euonymus latifolius (L.) Mill. subsp. latifolius,+
2020,57,B,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,2
2020,57,B,Ilex aquifolium L.,Ilex aquifolium L.,+
2020,57,B,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,2
2020,57,C,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,1
2020,57,C,Acer pseudoplatanus L.,Acer pseudoplatanus L.,+
2020,57,C,Arctium nemorosum Lej. et Court.,Arctium nemorosum Lej.,+
2020,57,C,Asplenium trichomanes L.,Asplenium trichomanes L.,+
2020,57,C,Bromus ramosus Huds.,Bromopsis ramosa (Huds.) Holub subsp. ramosa,1
2020,57,C,Campanula rapunculus L.,Campanula rapunculus L.,+
2020,57,C,Carduus nutans L. subsp. nutans,Carduus nutans L. subsp. nutans,+
2020,57,C,Carduus personata (L.) Jacq. subsp. personata,Carduus personata (L.) Jacq. subsp. personata,1
2020,57,C,Carex sylvatica Huds.,Carex sylvatica Huds.,+
2020,57,C,Cephalanthera rubra (L.) L.C. Rich.,Cephalanthera rubra (L.) Rich.,+
2020,57,C,Clematis vitalba L.,Clematis vitalba L.,1
2020,57,C,Coronilla emerus L. subsp. emerus,Emerus major Mill. subsp. major,+
2020,57,C,Digitalis micrantha Roth,Digitalis micrantha Roth ex Schweigg.,+
2020,57,C,Dryopteris filix-mas (L.) Schott,Dryopteris filix-mas (L.) Schott,+
2020,57,C,Epipactis helleborine (L.) Crantz,Epipactis helleborine (L.) Crantz,+
2020,57,C,Euonymus latifolius (L.) Mill.,Euonymus latifolius (L.) Mill. subsp. latifolius,+
2020,57,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,+
2020,57,C,Fragaria vesca L.,Fragaria vesca L. subsp. vesca,+
2020,57,C,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,1
2020,57,C,Galium odoratum (L.) Scop.,Galium odoratum (L.) Scop.,+
2020,57,C,Geranium robertianum L.,Geranium robertianum L.,+
2020,57,C,Geum urbanum L.,Geum urbanum L.,+
2020,57,C,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,+
2020,57,C,Hordelymus europaeus (L.) Harz,Hordelymus europaeus (L.) Harz,+
2020,57,C,Laburnum anagyroides Medicus,Laburnum anagyroides Medik. subsp. anagyroides,+
2020,57,C,Lamium garganicum L. subsp. laevigatum Arcang.,Lamium garganicum L. subsp. longiflorum (Ten.) Kerguélen,+
2020,57,C,Lathyrus venetus (Mill.) Wohlf.,Lathyrus venetus (Mill.) Wohlf.,+
2020,57,C,Luzula sylvatica (Huds.) Gaudin,Luzula sylvatica (Huds.) Gaudin subsp. sylvatica,+
2020,57,C,Melica uniflora Retz.,Melica uniflora Retz.,+
2020,57,C,Mercurialis perennis L.,Mercurialis perennis L.,1
2020,57,C,Moehringia muscosa L.,Moehringia muscosa L.,+
2020,57,C,Mycelis muralis (L.) Dumort.,Mycelis muralis (L.) Dumort. subsp. muralis,1
2020,57,C,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,+
2020,57,C,Polystichum setiferum (Forsskal) Woynar,Polystichum setiferum (Forssk.) T.Moore ex Woyn.,+
2020,57,C,Primula vulgaris Huds.,Primula vulgaris Huds.,+
2020,57,C,Pulmonaria vallarsae A.Kern.,Pulmonaria hirta L.,+
2020,57,C,Rubus hirtus W. et K.,Rubus hirtus Waldst. & Kit. group,+
2020,57,C,Salvia glutinosa L.,Salvia glutinosa L.,1
2020,57,C,Sanicula europaea L.,Sanicula europaea L.,1
2020,57,C,Solidago virgaurea L. subsp. virgaurea,Solidago virgaurea L. subsp. virgaurea,+
2020,57,C,Sorbus aria (L.) Crantz,Sorbus aria (L.) Crantz,+
2020,57,C,Verbascum thapsus L. subsp. thapsus,Verbascum thapsus L. subsp. thapsus,+
2020,57,C,Viola alba Besser subsp. dehnhardtii (Ten.) W. Becker,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker,+
2020,57,C,Viola reichenbachiana Jord. ex Boreau,Viola reichenbachiana Jord. ex Boreau,+
2024,57,A,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,1
2024,57,A,Acer pseudoplatanus L.,Acer pseudoplatanus L.,1
2024,57,A,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,4
2024,57,A,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,2
2024,57,B,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,+
2024,57,B,Euonymus latifolius (L.) Mill.,Euonymus latifolius (L.) Mill. subsp. latifolius,+
2024,57,B,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,2
2024,57,B,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,1
2024,57,B,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,2
2024,57,C,Acer campestre L.,Acer campestre L.,+
2024,57,C,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,1
2024,57,C,Acer pseudoplatanus L.,Acer pseudoplatanus L.,+
2024,57,C,Aegopodium podagraria L.,Aegopodium podagraria L.,+
2024,57,C,Bromus ramosus Huds.,Bromopsis ramosa (Huds.) Holub subsp. ramosa,1
2024,57,C,Campanula trachelium L.,Campanula trachelium L. subsp. trachelium,1
2024,57,C,Cardamine bulbifera (L.) Crantz,Cardamine bulbifera (L.) Crantz,+
2024,57,C,Cardamine enneaphyllos (L.) Crantz,Cardamine enneaphyllos (L.) Crantz,+
2024,57,C,Carduus personata (L.) Jacq. subsp. personata,Carduus personata (L.) Jacq. subsp. personata,+
2024,57,C,Carex sylvatica Huds.,Carex sylvatica Huds.,+
2024,57,C,Clematis vitalba L.,Clematis vitalba L.,+
2024,57,C,Coronilla emerus L. subsp. emerus,Emerus major Mill. subsp. major,+
2024,57,C,Corylus avellana L.,Corylus avellana L.,+
2024,57,C,Daphne laureola L.,Daphne laureola L.,+
2024,57,C,Digitalis micrantha Roth,Digitalis micrantha Roth ex Schweigg.,1
2024,57,C,Dryopteris filix-mas (L.) Schott,Dryopteris filix-mas (L.) Schott,+
2024,57,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,+
2024,57,C,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,+
2024,57,C,Galanthus nivalis L.,Galanthus nivalis L.,+
2024,57,C,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,1
2024,57,C,Ilex aquifolium L.,Ilex aquifolium L.,+
2024,57,C,Luzula sylvatica (Huds.) Gaudin,Luzula sylvatica (Huds.) Gaudin subsp. sylvatica,1
2024,57,C,Melica uniflora Retz.,Melica uniflora Retz.,1
2024,57,C,Melittis melissophyllum L.,Melittis melissophyllum L. subsp. melissophyllum,+
2024,57,C,Mercurialis perennis L.,Mercurialis perennis L.,2
2024,57,C,Moehringia muscosa L.,Moehringia muscosa L.,+
2024,57,C,Mycelis muralis (L.) Dumort.,Mycelis muralis (L.) Dumort. subsp. muralis,1
2024,57,C,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,+
2024,57,C,Polystichum setiferum (Forsskal) Woynar,Polystichum setiferum (Forssk.) T.Moore ex Woyn.,+
2024,57,C,Primula vulgaris Huds.,Primula vulgaris Huds.,+
2024,57,C,Ribes alpinum L.,Ribes alpinum L.,+
2024,57,C,Rubus hirtus W. et K.,Rubus hirtus Waldst. & Kit. group,1
2024,57,C,Salvia glutinosa L.,Salvia glutinosa L.,+
2024,57,C,Sanicula europaea L.,Sanicula europaea L.,1
2024,57,C,Solidago virgaurea L. subsp. virgaurea,Solidago virgaurea L. subsp. virgaurea,+
2024,57,C,Sorbus aria (L.) Crantz,Sorbus aria (L.) Crantz,+
2024,57,C,Thalictrum aquilegiifolium L.,Thalictrum aquilegiifolium L. subsp. aquilegiifolium,+
2024,57,C,Verbascum thapsus L. subsp. thapsus,Verbascum thapsus L. subsp. thapsus,+
2002,58,C,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,p
2002,58,C,Brachypodium sylvaticum (Huds.) Beauv.,Brachypodium sylvaticum (Huds.) P.Beauv. subsp. sylvaticum,p
2002,58,C,Cornus sanguinea L.,Cornus sanguinea L. subsp. hungarica (Kárpáti) Soó,p
2002,58,C,Daphne laureola L.,Daphne laureola L.,p
2002,58,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,p
2002,58,C,Hedera helix L. subsp. helix,Hedera helix L. subsp. helix,p
2002,58,C,Hepatica nobilis Mill.,Hepatica nobilis Schreb.,p
2002,58,C,Ilex aquifolium L.,Ilex aquifolium L.,p
2002,58,C,Lilium martagon L.,Lilium martagon L.,p
2002,58,C,Luzula sylvatica (Huds.) Gaudin,Luzula sylvatica (Huds.) Gaudin subsp. sylvatica,p
2002,58,C,Rubus hirtus W. et K.,Rubus hirtus Waldst. & Kit. group,p
2002,58,C,Ruscus hypoglossum L.,Ruscus hypoglossum L.,p
2002,58,C,Viola reichenbachiana Jord. ex Boreau,Viola reichenbachiana Jord. ex Boreau,p
2003,58,C,Acer monspessulanum L.,Acer monspessulanum L. subsp. monspessulanum,p
2003,58,C,Artemisia alba Turra,Artemisia alba Turra,p
2003,58,C,Brachypodium rupestre (Host) Roem. & Schult. subsp. rupestre,Brachypodium rupestre (Host) Roem. & Schult.,p
2003,58,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,p
2003,58,C,Bupleurum falcatum L. subsp. cernuum (Ten.) Arcang.,Bupleurum falcatum L. subsp. cernuum (Nyman) Arcang.,p
2003,58,C,Carex macrolepis DC.,Carex macrolepis DC.,p
2003,58,C,Clematis vitalba L.,Clematis vitalba L.,p
2003,58,C,Cytisus sessilifolius L.,Cytisophyllum sessilifolium (L.) O.Lang,p
2003,58,C,Dactylis glomerata L.,Dactylis glomerata L. subsp. glomerata,p
2003,58,C,Echinops sphaerocephalus L. subsp. sphaerocephalus,Echinops sphaerocephalus L. subsp. sphaerocephalus,p
2003,58,C,Eryngium amethystinum L.,Eryngium amethystinum L.,p
2003,58,C,Euphorbia myrsinites L.,Euphorbia myrsinites L. subsp. myrsinites,p
2003,58,C,Festuca circummediterranea Patzke,Festuca circummediterranea Patzke,p
2003,58,C,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,p
2003,58,C,Galium corrudifolium Vill.,Galium corrudifolium Vill.,p
2003,58,C,Helianthemum apenninum (L.) Mill.,Helianthemum apenninum (L.) Mill. subsp. apenninum,p
2003,58,C,Juniperus oxycedrus L. subsp. oxycedrus,Juniperus deltoides R.P.Adams ,p
2003,58,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,p
2003,58,C,Malus sylvestris Mill.,Malus sylvestris (L.) Mill.,p
2003,58,C,Orobanche minor Sm.,Orobanche minor Sm.,p
2003,58,C,Ostrya carpinifolia Scop.,Ostrya carpinifolia Scop.,p
2003,58,C,Quercus pubescens Willd.,Quercus pubescens Willd. subsp. pubescens,p
2003,58,C,Rosa canina L.,Rosa canina L.,p
2003,58,C,Rubus ulmifolius Schott,Rubus ulmifolius Schott,p
2003,58,C,Sanguisorba minor Scop. subsp. muricata (Gremli) Briq.,Poterium sanguisorba L. subsp. balearicum (Bourg. ex Nyman) Stace,p
2003,58,C,Sesleria nitida Ten.,Sesleria nitida Ten.,p
2003,58,C,Stachys recta L. subsp. recta,Stachys recta L. subsp. recta,p
2003,58,C,Tanacetum corymbosum var. tenuifolium (Willd.) Briq. et Cavill.,Tanacetum corymbosum (L.) Sch.Bip. subsp. achilleae (L.) Greuter,p
2003,58,C,Teucrium chamaedrys L.,Teucrium chamaedrys L. subsp. chamaedrys,p
2003,58,C,Thymus longicaulis Presl,Thymus longicaulis C.Presl subsp. longicaulis,p
